,sym_1,sym_2,p_value,t_value,c_value,hedge_ratio,zero_crossings
3534,NEWTUSDT,MOCAUSDT,0.0196,-3.68,-3.37,4.60089,20
1418,CAMPUSDT,FORMUSDT,0.0049,-4.12,-3.37,0.00995,20
2504,GMXUSDT,NEWTUSDT,0.0106,-3.88,-3.37,97.23447,20
2667,GPSUSDT,SNTUSDT,0.009,-3.93,-3.37,0.87071,20
2655,GPSUSDT,PORTALUSDT,0.0218,-3.64,-3.37,0.68602,20
1008,BCHUSDT,ICNTUSDT,0.0111,-3.86,-3.37,1255.8582,20
3692,POLYXUSDT,AKTUSDT,0.0267,-3.57,-3.37,0.09489,20
3691,POLYXUSDT,1000000MOGUSDT,0.015,-3.77,-3.37,0.25646,20
2569,GPSUSDT,AGLDUSDT,0.0063,-4.04,-3.37,0.03474,20
2568,GPSUSDT,AGIUSDT,0.0059,-4.06,-3.37,0.7177,20
2561,GODSUSDT,KASUSDT,0.0028,-4.28,-3.37,1.15591,20
166,AAVEUSDT,SOLUSDT,0.0036,-4.21,-3.37,1.27831,20
162,AAVEUSDT,ONEUSDT,0.0273,-3.56,-3.37,46321.09614,20
1375,C98USDT,HAEDALUSDT,0.0068,-4.02,-3.37,1.02562,20
992,BBUSDT,PENGUUSDT,0.0129,-3.82,-3.37,3.80058,20
991,BBUSDT,ORCAUSDT,0.0442,-3.38,-3.37,0.02962,20
1435,CAMPUSDT,MAGMAUSDT,0.0006,-4.68,-3.37,0.02608,20
1428,CAMPUSDT,IOTAUSDT,0.0029,-4.27,-3.37,0.04285,20
1441,CAMPUSDT,NEWTUSDT,0.0039,-4.18,-3.37,0.04066,20
3705,PORTALUSDT,ACTUSDT,0.0389,-3.43,-3.37,0.89917,20
3696,PONKEUSDT,GLMUSDT,0.0438,-3.39,-3.37,0.23614,20
1015,BEAMUSDT,API3USDT,0.0234,-3.62,-3.37,0.00702,20
2646,GPSUSDT,NEWTUSDT,0.0106,-3.88,-3.37,0.12604,20
2641,GPSUSDT,MAGMAUSDT,0.0158,-3.75,-3.37,0.08085,20
2638,GPSUSDT,LTCUSDT,0.0159,-3.75,-3.37,0.00015,20
3014,KAIAUSDT,SOMIUSDT,0.0273,-3.56,-3.37,0.29072,20
3008,KAIAUSDT,PIEVERSEUSDT,0.0374,-3.45,-3.37,0.10613,20
89,1000PEPEUSDT,HPOS10IUSDT,0.0253,-3.59,-3.37,0.17703,20
2525,GOATUSDT,ELSAUSDT,0.0244,-3.6,-3.37,0.2561,20
2522,GOATUSDT,CTCUSDT,0.0183,-3.7,-3.37,0.11927,20
1536,COAIUSDT,HBARUSDT,0.0115,-3.85,-3.37,3.30504,20
2473,GIGGLEUSDT,MUBARAKUSDT,0.033,-3.49,-3.37,1863.96753,20
1461,CCUSDT,BIOUSDT,0.0226,-3.63,-3.37,7.01625,20
1458,CARVUSDT,ONTUSDT,0.0012,-4.51,-3.37,1.37197,20
1454,CAMPUSDT,SKRUSDT,0.0024,-4.32,-3.37,0.11807,20
1452,CAMPUSDT,SAHARAUSDT,0.0047,-4.13,-3.37,0.11547,20
3485,MONUSDT,POPCATUSDT,0.0405,-3.42,-3.37,0.41768,20
3470,MLNUSDT,RUNEUSDT,0.0436,-3.39,-3.37,8.48876,20
1473,CCUSDT,RVNUSDT,0.0347,-3.47,-3.37,26.97693,20
1470,CCUSDT,NEWTUSDT,0.0456,-3.37,-3.37,2.21697,20
1499,CHZUSDT,SNXUSDT,0.0445,-3.38,-3.37,0.1213,20
1497,CHZUSDT,APTUSDT,0.0375,-3.45,-3.37,0.04043,20
945,BATUSDT,MASKUSDT,0.0054,-4.09,-3.37,0.21975,20
968,BBUSDT,CYBERUSDT,0.0218,-3.64,-3.37,0.05081,20
975,BBUSDT,GRIFFAINUSDT,0.0186,-3.69,-3.37,2.93348,20
1004,BBUSDT,SOLUSDT,0.0123,-3.83,-3.37,0.00031,20
1588,COOKIEUSDT,BCHUSDT,0.0093,-3.92,-3.37,4e-05,20
3410,MLNUSDT,BREVUSDT,0.0006,-4.7,-3.37,28.06221,20
1540,COAIUSDT,ICNTUSDT,0.0387,-3.43,-3.37,0.86226,20
1565,COAIUSDT,PYTHUSDT,0.0204,-3.66,-3.37,6.58771,20
1554,COAIUSDT,ONEUSDT,0.019,-3.69,-3.37,128.94332,20
2692,HANAUSDT,BANUSDT,0.0026,-4.29,-3.37,0.33167,20
908,AXLUSDT,GRTUSDT,0.0087,-3.94,-3.37,2.08032,20
3741,PROMPTUSDT,CRVUSDT,0.0442,-3.38,-3.37,0.17448,20
3733,PROMPTUSDT,BREVUSDT,0.0273,-3.56,-3.37,0.3156,20
931,BANUSDT,MNTUSDT,0.0298,-3.53,-3.37,0.16642,20
930,BANUSDT,FARTCOINUSDT,0.0082,-3.96,-3.37,0.74527,20
2495,GMXUSDT,DRIFTUSDT,0.0284,-3.55,-3.37,79.19864,20
2486,GMTUSDT,OPUSDT,0.0358,-3.46,-3.37,0.09001,20
1553,COAIUSDT,NEWTUSDT,0.0412,-3.41,-3.37,4.67595,20
1547,COAIUSDT,LPTUSDT,0.0233,-3.62,-3.37,0.13775,20
1489,CETUSUSDT,IMXUSDT,0.0064,-4.04,-3.37,0.10552,20
157,AAVEUSDT,ETHUSDT-20MAR26,0.0408,-3.41,-3.37,0.05331,20
1723,DBRUSDT,GIGAUSDT,0.031,-3.52,-3.37,8.00626,20
1718,DBRUSDT,CLANKERUSDT,0.0355,-3.47,-3.37,0.00058,20
1733,DEGENUSDT,POPCATUSDT,0.0077,-3.98,-3.37,0.01422,20
1730,DBRUSDT,NEWTUSDT,0.0125,-3.83,-3.37,0.23876,20
193,ACTUSDT,LDOUSDT,0.014,-3.79,-3.37,0.04552,20
892,AWEUSDT,GMTUSDT,0.0089,-3.93,-3.37,4.64263,20
207,ADAUSDT,CTCUSDT,0.0407,-3.41,-3.37,1.70181,20
2677,GRTUSDT,CVCUSDT,0.0418,-3.4,-3.37,0.87204,20
2673,GRIFFAINUSDT,MELANIAUSDT,0.0367,-3.45,-3.37,0.08208,20
2671,GRASSUSDT,ANIMEUSDT,0.0147,-3.77,-3.37,77.69098,20
1622,COOKIEUSDT,PAXGUSDT,0.0312,-3.51,-3.37,0.0,20
1637,COTIUSDT,DYDXUSDT,0.0317,-3.51,-3.37,0.14189,20
1658,CROUSDT,ICNTUSDT,0.0105,-3.88,-3.37,0.21003,20
1680,CVCUSDT,RAYDIUMUSDT,0.0311,-3.51,-3.37,0.0495,20
1589,COOKIEUSDT,BEAMUSDT,0.0143,-3.78,-3.37,9.66817,20
2469,GIGGLEUSDT,EVAAUSDT,0.0076,-3.98,-3.37,53.73839,20
2466,GIGGLEUSDT,DYMUSDT,0.0306,-3.52,-3.37,792.96958,20
3352,MEMEUSDT,ROSEUSDT,0.0257,-3.58,-3.37,0.04775,20
1842,DYDXUSDT,MONUSDT,0.0072,-4.0,-3.37,3.96465,20
1834,DYDXUSDT,INJUSDT,0.0033,-4.23,-3.37,0.02893,20
3766,PUFFERUSDT,COTIUSDT,0.0366,-3.46,-3.37,2.50451,20
882,AVNTUSDT,PUMPBTCUSDT,0.0223,-3.63,-3.37,10.92404,20
50,10000SATSUSDT,REQUSDT,0.0084,-3.95,-3.37,0.00177,20
3371,MEUSDT,RAYDIUMUSDT,0.0002,-4.98,-3.37,0.18915,20
3368,MEUSDT,ONEUSDT,0.0035,-4.21,-3.37,47.35986,20
1757,DOGEUSDT,OPUSDT,0.0461,-3.37,-3.37,0.76905,20
1754,DOGEUSDT,MIRAUSDT,0.0272,-3.56,-3.37,1.16361,20
1769,DOGUSDT,ARUSDT,0.0445,-3.38,-3.37,0.00044,20
2429,GALAUSDT,CAKEUSDT,0.0143,-3.78,-3.37,0.00244,20
3039,KNCUSDT,ETHBTCUSDT,0.0107,-3.88,-3.37,4.50267,20
3037,KNCUSDT,BIGTIMEUSDT,0.0354,-3.47,-3.37,9.77017,20
1859,DYMUSDT,APTUSDT,0.0,-5.75,-3.37,0.0378,20
1854,DYDXUSDT,SHIB1000USDT,0.027,-3.57,-3.37,15.06375,20
1848,DYDXUSDT,POPCATUSDT,0.0063,-4.04,-3.37,1.65642,20
1871,DYMUSDT,FFUSDT,0.0011,-4.52,-3.37,0.48525,20
1874,DYMUSDT,GASUSDT,0.0003,-4.87,-3.37,0.02282,20
3069,LAUSDT,BTCUSDT-25SEP26,0.005,-4.11,-3.37,0.0,20
3068,LAUSDT,BTCUSDT-24APR26,0.0052,-4.1,-3.37,0.0,20
3067,LAUSDT,BTCUSDT-20MAR26,0.0052,-4.1,-3.37,0.0,20
3066,LAUSDT,BTCUSDT,0.0052,-4.1,-3.37,0.0,20
3065,LAUSDT,BNBUSDT,0.0042,-4.16,-3.37,0.00036,20
3064,LAUSDT,BLURUSDT,0.0039,-4.18,-3.37,12.0134,20
803,ATHUSDT,MTLUSDT,0.0373,-3.45,-3.37,0.0217,20
787,ATHUSDT,FLUIDUSDT,0.0061,-4.05,-3.37,0.00265,20
3782,QNTUSDT,CROUSDT,0.0319,-3.51,-3.37,847.97409,20
818,ATOMUSDT,MASKUSDT,0.0253,-3.59,-3.37,4.08169,20
2452,GIGAUSDT,MOCAUSDT,0.0116,-3.85,-3.37,0.13719,20
3819,REQUSDT,ARUSDT,0.0002,-5.0,-3.37,0.03773,20
2935,IPUSDT,PUMPBTCUSDT,0.0136,-3.8,-3.37,53.74146,20
3061,LAUSDT,ATUSDT,0.0025,-4.31,-3.37,1.6171,20
3057,LAUSDT,ACUUSDT,0.0031,-4.24,-3.37,2.41069,20
3055,LAUSDT,1000000MOGUSDT,0.0062,-4.05,-3.37,1.44592,20
3054,LAUSDT,1000000BABYDOGEUSDT,0.0027,-4.29,-3.37,555.17433,20
2434,GALAUSDT,KNCUSDT,0.0277,-3.56,-3.37,0.02586,20
140,1INCHUSDT,PIEVERSEUSDT,0.0459,-3.37,-3.37,0.19101,20
3324,MELANIAUSDT,PUFFERUSDT,0.0252,-3.59,-3.37,3.67383,20
1899,DYMUSDT,PIEVERSEUSDT,0.0061,-4.05,-3.37,0.07011,20
2729,HEMIUSDT,SOMIUSDT,0.028,-3.55,-3.37,0.04151,20
2724,HEMIUSDT,MMTUSDT,0.0063,-4.04,-3.37,0.0624,20
758,ASTRUSDT,FILUSDT,0.0232,-3.62,-3.37,0.00841,20
3806,REDUSDT,ESPORTSUSDT,0.0415,-3.41,-3.37,0.41423,20
3794,RAYDIUMUSDT,RVNUSDT,0.0095,-3.92,-3.37,110.49814,20
782,ATHUSDT,DYDXUSDT,0.0137,-3.8,-3.37,0.06863,20
689,ARCUSDT,LSKUSDT,0.0134,-3.8,-3.37,0.32761,20
1916,EDENUSDT,1000BONKUSDT,0.0097,-3.91,-3.37,6.37268,20
1914,EDENUSDT,1000000BABYDOGEUSDT,0.0101,-3.9,-3.37,92.64275,20
3309,MAVIAUSDT,QUSDT,0.0002,-4.92,-3.37,2.78111,20
3308,MAVIAUSDT,PYTHUSDT,0.0003,-4.88,-3.37,0.7177,20
3302,MAVIAUSDT,ORCAUSDT,0.0004,-4.8,-3.37,0.03651,20
1932,EDENUSDT,ARBUSDT,0.0095,-3.91,-3.37,0.38225,20
1929,EDENUSDT,AGLDUSDT,0.0084,-3.95,-3.37,0.15964,20
1951,EDENUSDT,BTCUSDT-25SEP26,0.0107,-3.88,-3.37,0.0,20
1950,EDENUSDT,BTCUSDT-24APR26,0.0107,-3.88,-3.37,0.0,20
1949,EDENUSDT,BTCUSDT-20MAR26,0.0107,-3.88,-3.37,0.0,20
1948,EDENUSDT,BTCUSDT,0.0107,-3.88,-3.37,0.0,20
1945,EDENUSDT,BLASTUSDT,0.0085,-3.95,-3.37,77.80066,20
3297,MAVIAUSDT,MUBARAKUSDT,0.0,-5.63,-3.37,2.25757,20
1960,EDENUSDT,CLANKERUSDT,0.0097,-3.91,-3.37,0.00142,20
3822,REQUSDT,JSTUSDT,0.0031,-4.24,-3.37,1.28087,20
1956,EDENUSDT,CARVUSDT,0.0096,-3.91,-3.37,0.67974,20
1954,EDENUSDT,BTCUSDT-29MAY26,0.0107,-3.88,-3.37,0.0,20
2395,FUSDT,ACTUSDT,0.0289,-3.54,-3.37,0.40157,20
3080,LAUSDT,DRIFTUSDT,0.0035,-4.21,-3.37,2.82713,20
3078,LAUSDT,DASHUSDT,0.0029,-4.26,-3.37,0.00706,20
3075,LAUSDT,CHZUSDT,0.0021,-4.36,-3.37,6.11945,20
3072,LAUSDT,BTCUSDT-29MAY26,0.0052,-4.1,-3.37,0.0,20
3071,LAUSDT,BTCUSDT-27MAR26,0.0052,-4.1,-3.37,0.0,20
3070,LAUSDT,BTCUSDT-26JUN26,0.0052,-4.1,-3.37,0.0,20
681,ARCUSDT,COWUSDT,0.0169,-3.73,-3.37,0.18277,20
677,ARCUSDT,ASTERUSDT,0.0324,-3.5,-3.37,0.06087,20
676,ARCUSDT,APTUSDT,0.0345,-3.48,-3.37,0.04562,20
684,ARCUSDT,ESPORTSUSDT,0.0289,-3.54,-3.37,0.13914,20
682,ARCUSDT,ENJUSDT,0.0113,-3.86,-3.37,2.33418,20
694,ARCUSDT,SOLAYERUSDT,0.0445,-3.38,-3.37,0.51734,20
693,ARCUSDT,SNTUSDT,0.0321,-3.5,-3.37,4.42457,20
2912,IPUSDT,IOTAUSDT,0.008,-3.97,-3.37,12.29895,20
2910,IPUSDT,ILVUSDT,0.0152,-3.76,-3.37,0.19724,20
1953,EDENUSDT,BTCUSDT-27MAR26,0.0107,-3.88,-3.37,0.0,20
1952,EDENUSDT,BTCUSDT-26JUN26,0.0107,-3.88,-3.37,0.0,20
3281,MAVIAUSDT,GALAUSDT,0.0002,-4.93,-3.37,9.94832,20
3273,MAVIAUSDT,DOGUSDT,0.0001,-5.17,-3.37,43.0947,20
3272,MAVIAUSDT,CTCUSDT,0.0004,-4.79,-3.37,0.21801,20
1983,EDENUSDT,ETHUSDT,0.0095,-3.91,-3.37,2e-05,20
1982,EDENUSDT,ETHBTCUSDT,0.0087,-3.94,-3.37,1.31731,20
1981,EDENUSDT,ETCUSDT,0.0094,-3.92,-3.37,0.00464,20
1979,EDENUSDT,ESPORTSUSDT,0.0084,-3.95,-3.37,0.12596,20
1977,EDENUSDT,EPICUSDT,0.0084,-3.95,-3.37,0.14931,20
2908,IPUSDT,HUMAUSDT,0.0204,-3.66,-3.37,45.5108,20
2741,HNTUSDT,DBRUSDT,0.0432,-3.39,-3.37,73.3882,20
651,APEUSDT,RPLUSDT,0.0457,-3.37,-3.37,0.04913,20
1958,EDENUSDT,CETUSUSDT,0.008,-3.97,-3.37,2.23344,20
1999,EDENUSDT,FUSDT,0.0086,-3.94,-3.37,7.07388,20
1994,EDENUSDT,FLOCKUSDT,0.0085,-3.95,-3.37,0.69124,20
1993,EDENUSDT,FILUSDT,0.0077,-3.98,-3.37,0.04336,20
1989,EDENUSDT,ETHUSDT-29MAY26,0.0095,-3.91,-3.37,2e-05,20
1988,EDENUSDT,ETHUSDT-27MAR26,0.0095,-3.91,-3.37,2e-05,20
2351,FLOCKUSDT,BTCUSDT-25SEP26,0.0112,-3.86,-3.37,0.0,20
2350,FLOCKUSDT,BTCUSDT-24APR26,0.0136,-3.8,-3.37,0.0,20
3101,LAUSDT,RAYDIUMUSDT,0.0037,-4.2,-3.37,0.38235,20
3092,LAUSDT,MAGICUSDT,0.0184,-3.7,-3.37,3.63822,20
3091,LAUSDT,LTCUSDT,0.0039,-4.18,-3.37,0.00424,20
611,ALTUSDT,MEUSDT,0.002,-4.37,-3.37,0.06562,20
629,ALTUSDT,SOLUSDT,0.0164,-3.74,-3.37,9e-05,20
638,APEUSDT,BTCUSDT-27MAR26,0.0118,-3.84,-3.37,0.0,20
637,APEUSDT,BTCUSDT,0.0119,-3.84,-3.37,0.0,20
2721,HEMIUSDT,ILVUSDT,0.0051,-4.1,-3.37,0.00194,20
2919,IPUSDT,LUNA2USDT,0.0005,-4.72,-3.37,12.48953,20
1986,EDENUSDT,ETHUSDT-25SEP26,0.0095,-3.91,-3.37,2e-05,20
1985,EDENUSDT,ETHUSDT-25DEC26,0.0095,-3.91,-3.37,2e-05,20
1984,EDENUSDT,ETHUSDT-20MAR26,0.0095,-3.91,-3.37,2e-05,20
2014,EDENUSDT,INJUSDT,0.0101,-3.89,-3.37,0.01278,20
2012,EDENUSDT,ICPUSDT,0.0073,-4.0,-3.37,0.01493,20
2010,EDENUSDT,HOOKUSDT,0.0093,-3.92,-3.37,1.83455,20
2008,EDENUSDT,HOLOUSDT,0.0095,-3.91,-3.37,0.65244,20
2005,EDENUSDT,HBARUSDT,0.0095,-3.91,-3.37,0.40946,20
545,ALICEUSDT,MIRAUSDT,0.0,-6.58,-3.37,1.46049,20
533,ALICEUSDT,GIGAUSDT,0.0,-6.42,-3.37,59.72968,20
564,ALTUSDT,ADAUSDT,0.0322,-3.5,-3.37,0.02834,20
550,ALICEUSDT,PAXGUSDT,0.0,-6.23,-3.37,2e-05,20
596,ALTUSDT,ETHUSDT-29MAY26,0.0121,-3.84,-3.37,0.0,20
594,ALTUSDT,ETHUSDT-26JUN26,0.0123,-3.83,-3.37,0.0,20
592,ALTUSDT,ETHUSDT-25DEC26,0.0126,-3.82,-3.37,0.0,20
3263,MAVIAUSDT,BLURUSDT,0.0005,-4.75,-3.37,1.76263,20
520,ALICEUSDT,BOBAUSDT,0.0,-6.21,-3.37,5.73561,20
517,ALICEUSDT,ASPUSDT,0.0,-5.86,-3.37,4.13957,20
516,ALICEUSDT,ARCUSDT,0.0,-5.88,-3.37,2.77115,20
2757,HYPERUSDT,BATUSDT,0.0014,-4.47,-3.37,0.92061,20
2756,HPOS10IUSDT,DRIFTUSDT,0.0271,-3.56,-3.37,0.23582,20
2894,IPUSDT,CHZUSDT,0.0067,-4.02,-3.37,20.57131,20
2892,IPUSDT,BREVUSDT,0.0025,-4.31,-3.37,5.93226,20
3905,SAGAUSDT,ICPUSDT,0.0369,-3.45,-3.37,0.01286,20
3902,SAGAUSDT,HMSTRUSDT,0.0221,-3.64,-3.37,208.13114,20
3900,SAGAUSDT,FUSDT,0.0431,-3.39,-3.37,6.08898,20
3898,SAGAUSDT,COOKIEUSDT,0.0333,-3.49,-3.37,1.71896,20
2382,FLUXUSDT,ALCHUSDT,0.0228,-3.62,-3.37,0.78629,20
2381,FLUIDUSDT,SOLUSDT,0.0197,-3.68,-3.37,0.02587,20
2401,FUSDT,DBRUSDT,0.0427,-3.4,-3.37,0.34245,20
2396,FUSDT,ALGOUSDT,0.0347,-3.47,-3.37,0.06128,20
1987,EDENUSDT,ETHUSDT-26JUN26,0.0095,-3.91,-3.37,2e-05,20
469,AKTUSDT,HANAUSDT,0.0128,-3.82,-3.37,10.52121,20
492,AKTUSDT,PONKEUSDT,0.0051,-4.1,-3.37,14.23111,20
3231,MASKUSDT,BTCUSDT-27MAR26,0.0215,-3.65,-3.37,1e-05,20
3225,MANTAUSDT,NEWTUSDT,0.0149,-3.77,-3.37,1.03359,20
3224,MANTAUSDT,MONUSDT,0.0102,-3.89,-3.37,3.12684,20
3223,MANTAUSDT,LINEAUSDT,0.0114,-3.86,-3.37,20.9646,20
2021,EDENUSDT,JUPUSDT,0.0094,-3.92,-3.37,0.23775,20
2020,EDENUSDT,JSTUSDT,0.0098,-3.9,-3.37,0.73747,20
2018,EDENUSDT,JASMYUSDT,0.0084,-3.95,-3.37,6.73955,20
2050,EDENUSDT,ONDOUSDT,0.0098,-3.9,-3.37,0.14785,20
3110,LINEAUSDT,AGIUSDT,0.034,-3.48,-3.37,0.28083,20
2333,FFUSDT,PUMPFUNUSDT,0.0003,-4.85,-3.37,36.31545,20
2321,FFUSDT,KAITOUSDT,0.0007,-4.63,-3.37,0.20466,20
2348,FLOCKUSDT,ASTRUSDT,0.0014,-4.46,-3.37,7.46022,20
3911,SAGAUSDT,SOLVUSDT,0.0075,-3.99,-3.37,8.20064,20
529,ALICEUSDT,FLOCKUSDT,0.0,-6.18,-3.37,2.12637,20
2093,EGLDUSDT,JASMYUSDT,0.0305,-3.52,-3.37,723.89882,20
2086,EDENUSDT,SNXUSDT,0.0084,-3.95,-3.37,0.12388,20
3124,LINKUSDT,GASUSDT,0.0281,-3.55,-3.37,5.87504,20
2340,FIGHTUSDT,ROBOUSDT,0.0149,-3.77,-3.37,0.09786,20
3218,MANTAUSDT,GALAUSDT,0.0367,-3.45,-3.37,20.18627,20
3214,MANTAUSDT,ENSUSDT,0.0253,-3.59,-3.37,0.01136,20
3211,MANTAUSDT,COTIUSDT,0.0311,-3.51,-3.37,5.55506,20
2061,EDENUSDT,PIEVERSEUSDT,0.0061,-4.05,-3.37,0.07658,20
